Model;Param Combo;lb;ub;k_C;k_N;k_O;k_d;YX_CO2;YX_O2;YX_C;YX_N;Xmax;mu_max;pH_LL;pH_UL;I_val;t_lag;t_value_k_C;t_value_k_N;t_value_k_O;t_value_k_d;t_value_YX_CO2;t_value_YX_O2;t_value_YX_C;t_value_YX_N;t_value_Xmax;t_value_mu_max;t_value_pH_LL;t_value_pH_UL;t_value_I_val;t_value_t_lag;RMSE_X;NMRSE_X;MAPE_X;RMSE_C;NMRSE_C;MAPE_C;RMSE_N;NMRSE_N;MAPE_N;RMSE_pH;NMRSE_pH;MAPE_pH;RMSE;NMRSE;MAPE;AIC;BIC
Model_iteration_20;['YX_C', 'Xmax'];[0.35, 1.15];[0.8, 1.2];;;;;;;0.799433036;;1.174779623;;;;;;;;;;;;101.4818124;;11212.66849;;;;;;0.104967969;0.107001969;9.151183362;0.685147577;0.256721755;14.51361879;0.044418396;0.350163622;4.137810382;0.041341791;0.051677239;0.544874234;0.347896398;0.049982821;7.086871692;-80.46804406;-77.09028515
Model_iteration_28;['YX_C', 'YX_N', 'Xmax'];[0.35, 10.0, 1.15];[0.8, 15.0, 1.2];;;;;;;0.769900956;11.21181903;1.152709791;;;;;;;;;;;;102.9969712;738.0221431;11221.99081;;;;;;0.094773422;0.096609879;8.330279942;0.671171026;0.251484803;14.18091501;0.024602942;0.193952418;2.104896795;0.038210532;0.047763165;0.493782932;0.339675543;0.048801718;6.277468671;-80.3811523;-75.31451394
Model_iteration_27;['YX_C', 'YX_N', 'Xmax', 'mu_max'];[0.35, 10.0, 1.15, 0.08];[0.8, 15.0, 1.2, 0.16];;;;;;;0.723482672;13.77164504;1.165601358;0.102599784;;;;;;;;;;;78.76039737;376.3460246;4097.99313;8273.124119;;;;;0.111627214;0.113790253;8.924946602;0.649606104;0.243404523;13.87199071;0.033160977;0.261417994;2.719930523;0.065385519;0.081731899;0.800950376;0.331596005;0.047640918;6.579454554;-80.30703231;-73.55151449
Model_iteration_31;['YX_C', 'YX_N', 'Xmax', 'mu_max'];[0.35, 10.0, 1.15, 0.08];[0.8, 15.0, 1.2, 0.16];;;;;;;0.7833159;13.9755971;1.188914462;0.141617626;;;;;;;;;;;101.1192414;579.6601786;7434.311944;14188.33347;;;;;0.108764861;0.110872435;8.597496391;0.655863805;0.245749256;13.87517438;0.02933395;0.231248382;2.421468227;0.04257835;0.053222938;0.518276112;0.333414353;0.047902163;6.353103778;-79.86954081;-73.11402299
Model_iteration_49;['YX_C', 'YX_N'];[0.35, 10.0];[0.8, 15.0];;;;;;;0.478485926;12.90983099;;;;;;;;;;;;;216.5615051;853.8204247;;;;;;;0.303293381;0.309170401;27.10246412;0.621499336;0.232873042;12.36492708;0.026327642;0.207548747;2.222321999;0.113773877;0.142217347;1.489020661;0.350672903;0.050381726;10.79468346;-79.83211128;-76.45435237
Model_iteration_12;['YX_C', 'YX_N', 'Xmax'];[0.35, 10.0, 1.15];[0.8, 15.0, 1.2];;;;;;;0.370392503;12.5227405;1.19246372;;;;;;;;;;;;222.5587979;688.911596;11157.20705;;;;;;0.114402016;0.116618823;9.765466972;0.672625056;0.252029622;13.76577262;0.025735873;0.202883657;2.196139996;0.044595763;0.055744703;0.582324945;0.342112337;0.049151816;6.577426133;-79.80929008;-74.74265172
Model_iteration_12;['YX_C'];[0.35];[0.8];;;;;;;0.473967037;;;;;;;;;;;;;;218.7702679;;;;;;;;0.303416066;0.309295463;27.11823881;0.641386056;0.240324507;12.84732054;0.036064074;0.284303985;3.139013631;0.113828644;0.142285805;1.489950365;0.359755111;0.051686581;11.14863084;-79.78653816;-78.09765871
Model_iteration_1;['YX_C', 'Xmax', 'mu_max'];[0.35, 1.15, 0.08];[0.8, 1.2, 0.16];;;;;;;0.754757321;;1.153288102;0.12127109;;;;;;;;;;;89.36622902;;5839.994186;10977.31158;;;;;0.09365837;0.095473221;7.191649341;0.674879605;0.252874391;14.43039081;0.046518383;0.366718456;4.352964296;0.046007639;0.057509549;0.620091908;0.34224079;0.049170271;6.64877409;-79.77925799;-74.71261963
Model_iteration_47;['YX_C', 'YX_N', 'Xmax', 'mu_max', 'pH_UL'];[0.35, 10.0, 1.15, 0.08, 5.5];[0.8, 15.0, 1.2, 0.16, 21.0];;;;;;;0.471111823;13.53543251;1.169092567;0.09609058;;9.054455107;;;;;;;;;339.0416154;804.2180538;10171.81381;8.648912916;;78.33299873;;;0.256228614;0.261193644;31.87146926;0.578745747;0.216853462;9.081345333;0.021186853;0.167022357;1.592647534;0.151720384;0.18965048;1.489080608;0.325602403;0.046779808;11.00863568;-79.76626107;-71.3218638
Model_iteration_4;['YX_N', 'pH_UL'];[10.0, 5.5];[15.0, 21.0];;;;;;;;12.43626328;;;;7.484358589;;;;;;;;;;971.8456636;;;;132990.7318;;;0.311366458;0.317399913;28.73293087;0.618009449;0.231565397;12.2854353;0.027016512;0.212979317;2.407138671;0.118482843;0.148103553;1.57966255;0.351302159;0.050472132;11.25129185;-79.68868602;-76.31092711
Model_iteration_15;['YX_C', 'pH_UL'];[0.35, 5.5];[0.8, 21.0];;;;;;;0.780397985;;;;;8.54943802;;;;;;;;;231.706777;;;;;1308765.983;;;0.44421982;0.45282762;54.60134671;0.508942011;0.190698312;9.324995109;0.030238491;0.238379153;2.538513066;0.210596074;0.263245093;2.554438418;0.354125081;0.050877706;17.25482333;-79.04840744;-75.67064853
Model_iteration_31;['YX_C', 'Xmax', 'mu_max'];[0.35, 1.15, 0.08];[0.8, 1.2, 0.16];;;;;;;0.796837346;;1.191062467;0.129435845;;;;;;;;;;;93.08982437;;6589.57178;12491.61719;;;;;0.106884064;0.108955194;7.436345365;0.680689812;0.25505145;14.53195684;0.044863061;0.353669053;4.172098905;0.044199535;0.055249418;0.578238797;0.345951267;0.049703361;6.679659977;-78.91658887;-73.8499505
Model_iteration_43;['YX_C', 'YX_N', 'Xmax'];[0.35, 10.0, 1.15];[0.8, 15.0, 1.2];;;;;;;0.362988675;11.70704628;1.17725729;;;;;;;;;;;;223.7121219;724.617181;11165.89124;;;;;;0.106053232;0.108108262;9.209069954;0.682252557;0.255637004;14.00684661;0.024854337;0.195934245;2.131181243;0.041698542;0.052123178;0.548268411;0.346075262;0.049721176;6.473841556;-78.88792069;-73.82128232
Model_iteration_16;['YX_C', 'YX_N', 'Xmax', 'mu_max'];[0.35, 10.0, 1.15, 0.08];[0.8, 15.0, 1.2, 0.16];;;;;;;0.728282386;12.98192979;1.155970107;0.10401832;;;;;;;;;;;78.82983228;403.9538128;4226.047564;8426.545144;;;;;0.10836364;0.11046344;8.673734897;0.66334024;0.248550643;14.19938934;0.031570768;0.248881894;2.587363852;0.06390029;0.079875363;0.781325857;0.337950778;0.048553919;6.560453485;-78.78840169;-72.03288387
Model_iteration_19;['YX_C', 'Xmax', 'mu_max'];[0.35, 1.15, 0.08];[0.8, 1.2, 0.16];;;;;;;0.714741427;;1.190376209;0.080648324;;;;;;;;;;;59.33681134;;2182.78649;5237.743067;;;;;0.142398255;0.145157555;9.93201821;0.670199435;0.251120753;14.33935704;0.048658179;0.383587112;4.567368441;0.098785263;0.123481579;1.024286442;0.346976473;0.049850654;7.465757534;-78.67986413;-73.61322577
Model_iteration_2;['YX_C', 'Xmax', 'mu_max'];[0.35, 1.15, 0.08];[0.8, 1.2, 0.16];;;;;;;0.714870522;;1.167864632;0.08523564;;;;;;;;;;;62.97161866;;2543.123699;5783.243282;;;;;0.133524136;0.136111479;9.628160614;0.677426736;0.25382879;14.53077215;0.048803986;0.384736554;4.586268153;0.091650408;0.11456301;0.953163769;0.349112197;0.050157497;7.424591171;-78.18895421;-73.12231584
Model_iteration_20;['YX_C', 'Xmax', 'mu_max'];[0.35, 1.15, 0.08];[0.8, 1.2, 0.16];;;;;;;0.78995838;;1.172954164;0.128987326;;;;;;;;;;;91.97506115;;6532.829576;12278.55937;;;;;0.098464956;0.100372945;7.107480387;0.690862789;0.258863219;14.77243513;0.045460977;0.358382609;4.239903228;0.042328829;0.052911037;0.572446627;0.350301717;0.050328397;6.673066343;-77.91683587;-72.85019751
Model_iteration_35;['YX_C', 'YX_N', 'Xmax', 'mu_max'];[0.35, 10.0, 1.15, 0.08];[0.8, 15.0, 1.2, 0.16];;;;;;;0.779463278;10.99877026;1.160019234;0.148618406;;;;;;;;;;;101.8880059;750.7335171;7773.701422;14811.33334;;;;;0.097258029;0.099142631;8.43081101;0.676432632;0.253456304;14.31592619;0.024561051;0.193622181;2.080064708;0.038858293;0.048572866;0.500228878;0.342466583;0.049202711;6.331757696;-77.72649548;-70.97097766
